
====PARÂMETROS:===

	TENSÃO (Volts): 	12.00
	RESISTÊNCIA (Ohms): 	1000.00000
	INDUTÂNCIA (Henrys): 	1.000000000000000
	CAPACITÂNCIA (Farads): 	0.000001000000000

MALHA DO TEMPO:

	PASSO DE TEMPO: 	0.000100000000000
	TEMPO INICIAL (s): 	0.000000000000000
	LIMITE DE TEMPO (s): 	0.010000000000000

RESULTADOS:

0.00000	0.000000000000000
0.00010	0.000000058000983
0.00020	0.000000224030934
0.00030	0.000000486230869
0.00040	0.000000832955920
0.00050	0.000001252865681
0.00060	0.000001735003067
0.00070	0.000002268862012
0.00080	0.000002844444451
0.00090	0.000003452307041
0.00100	0.000004083598159
0.00110	0.000004730085761
0.00120	0.000005384176692
0.00130	0.000006038928084
0.00140	0.000006688051495
0.00150	0.000007325910415
0.00160	0.000007947511828
0.00170	0.000008548492449
0.00180	0.000009125100282
0.00190	0.000009674172126
0.00200	0.000010193107618
0.00210	0.000010679840402
0.00220	0.000011132806953
0.00230	0.000011550913597
0.00240	0.000011933502196
0.00250	0.000012280314959
0.00260	0.000012591458796
0.00270	0.000012867369596
0.00280	0.000013108776774
0.00290	0.000013316668404
0.00300	0.000013492257209
0.00310	0.000013636947653
0.00320	0.000013752304340
0.00330	0.000013840021895
0.00340	0.000013901896481
0.00350	0.000013939799060
0.00360	0.000013955650478
0.00370	0.000013951398460
0.00380	0.000013928996531
0.00390	0.000013890384887
0.00400	0.000013837473221
0.00410	0.000013772125460
0.00420	0.000013696146403
0.00430	0.000013611270187
0.00440	0.000013519150519
0.00450	0.000013421352609
0.00460	0.000013319346708
0.00470	0.000013214503165
0.00480	0.000013108088906
0.00490	0.000013001265225
0.00500	0.000012895086799
0.00510	0.000012790501804
0.00520	0.000012688353034
0.00530	0.000012589379915
0.00540	0.000012494221314
0.00550	0.000012403419030
0.00560	0.000012317421885
0.00570	0.000012236590297
0.00580	0.000012161201273
0.00590	0.000012091453707
0.00600	0.000012027473928
0.00610	0.000011969321399
0.00620	0.000011916994516
0.00630	0.000011870436439
0.00640	0.000011829540882
0.00650	0.000011794157834
0.00660	0.000011764099143
0.00670	0.000011739143939
0.00680	0.000011719043842
0.00690	0.000011703527947
0.00700	0.000011692307539
0.00710	0.000011685080537
0.00720	0.000011681535633
0.00730	0.000011681356136
0.00740	0.000011684223493
0.00750	0.000011689820492
0.00760	0.000011697834156
0.00770	0.000011707958312
0.00780	0.000011719895857
0.00790	0.000011733360717
0.00800	0.000011748079521
0.00810	0.000011763792990
0.00820	0.000011780257058
0.00830	0.000011797243753
0.00840	0.000011814541823
0.00850	0.000011831957162
0.00860	0.000011849313020
0.00870	0.000011866450031
0.00880	0.000011883226078
0.00890	0.000011899515997
0.00900	0.000011915211162
0.00910	0.000011930218934
0.00920	0.000011944462029
0.00930	0.000011957877788
0.00940	0.000011970417381
0.00950	0.000011982044956
0.00960	0.000011992736742
0.00970	0.000012002480132
0.00980	0.000012011272734
0.00990	0.000012019121425
